source_split,candidate,comparator,independent_field_count,mean_field_gain_pct,field_cluster_ci95_low_pct,field_cluster_ci95_high_pct,median_field_gain_pct,p10_field_gain_pct,positive_field_fraction,harm_rate_gt_1pct,mean_audit_gain_pct,audit_cluster_ci95_low_pct,audit_cluster_ci95_high_pct
test_family_ood,feasible_fno,locked_fno_raw,32,1.9630208697871834,1.8029024152233004,2.1315263873322228,1.9347026372096892,1.437095807470917,1.0,0.0,0.11645081816611871,-0.18591505007333806,0.40916405030379804
test_family_ood,landweber_standard,feasible_fno,32,23.1896358676505,22.406364339949274,23.986200140085973,22.75722579315756,20.379944091467777,1.0,0.0,23.692456930936864,22.68122380515915,24.733628847803487
test_family_ood,landweber_jacobi,feasible_fno,32,23.22843571446493,22.48258706708825,24.024730696407236,22.837333457756465,20.454152603751236,1.0,0.0,23.67642049969961,22.69870419080201,24.692348242557664
test_family_ood,landweber_standard,landweber_jacobi,32,-0.04960886442478725,-0.08245266967437928,-0.017261607033477247,-0.07439075838099499,-0.17328847989242063,0.40625,0.0,0.022033021784005406,-0.02562846732883404,0.06666003756330141
test_iid,feasible_fno,locked_fno_raw,32,4.883922688309555,4.092400887100946,5.744348014921826,4.109306930188639,2.744277420405947,1.0,0.0,0.71870136917074,-0.0851158182196259,1.5059148497356007
test_iid,landweber_standard,feasible_fno,32,44.591097866672115,40.1206466402874,48.84548699875303,48.09915916770841,26.89315601733386,1.0,0.0,42.77077297651296,39.164015109669954,46.15648748726966
test_iid,landweber_jacobi,feasible_fno,32,44.6605933609864,40.081100673345,49.024576804532614,48.32021671120683,26.93798014315276,1.0,0.0,42.92858995169851,39.298911171092335,46.398667101681895
test_iid,landweber_standard,landweber_jacobi,32,-0.1884223991720753,-0.3769954045794232,-0.026036788743266388,-0.07026330453947792,-0.797601305975832,0.40625,0.0625,-0.30486099468806205,-0.5814779013476561,-0.02732938194816063
test_joint_ood,feasible_fno,locked_fno_raw,32,1.993480517505546,1.876414905664265,2.1129639576021018,1.9531090644023918,1.6046832999534735,1.0,0.0,0.007769354445781175,-0.30040584671377146,0.3123803155255413
test_joint_ood,landweber_standard,feasible_fno,32,22.400132066865122,21.75311758922839,23.054635457645364,22.51916903865861,19.758191939902474,1.0,0.0,23.09942796714572,22.139211209406938,24.046463170328728
test_joint_ood,landweber_jacobi,feasible_fno,32,22.443816113015956,21.797462784166907,23.09275545041992,22.54679019173122,19.86138030686312,1.0,0.0,23.038904908821568,22.10249599747544,24.023930010350604
test_joint_ood,landweber_standard,landweber_jacobi,32,-0.05594027812986998,-0.0873611086341896,-0.02650623840522823,-0.05162553050508743,-0.13678841087042656,0.1875,0.0,0.08041312912683021,0.030688010112946366,0.13056497675306497
test_noise_ood,feasible_fno,locked_fno_raw,32,4.183962491323402,3.5376289297475423,4.88288648485167,3.716794114750953,2.30587032149908,1.0,0.0,0.008842219402292115,-0.7214155335002258,0.6978765181977344
test_noise_ood,landweber_standard,feasible_fno,32,25.973531721471726,23.353147617431954,28.64853055957294,27.142445568105067,18.39839329736128,1.0,0.0,31.589909301221425,28.943468341867632,34.20007174144975
test_noise_ood,landweber_jacobi,feasible_fno,32,26.208402458879657,23.50460977253797,28.92726549875697,27.28069783049105,18.48189002623306,1.0,0.0,31.847594328250793,29.166060428384277,34.444470941420384
test_noise_ood,landweber_standard,landweber_jacobi,32,-0.32291219827875156,-0.4448598488579859,-0.2041893183266954,-0.34387821959125975,-0.8159061751961888,0.15625,0.0,-0.36708829148981914,-0.5580322203716116,-0.1611470662039109
val,feasible_fno,locked_fno_raw,40,4.474520276678708,3.815762985811056,5.188347172147965,3.4904308942661295,2.4673221431604664,1.0,0.0,-0.011486599715207158,-1.2912826335952259,1.2003006978414221
val,landweber_standard,feasible_fno,40,44.60236621408953,40.10231294776996,49.10993700116055,44.57274793426943,26.15265607235937,1.0,0.0,42.66820580709633,39.33742863501801,46.114735624240225
val,landweber_jacobi,feasible_fno,40,44.39953293925957,39.73880536926172,48.93646697563654,44.819441947803625,25.18552643479873,1.0,0.0,42.318627399171234,38.815963501135904,45.843705876493914
val,landweber_standard,landweber_jacobi,40,0.24462068488845085,0.03961034003172408,0.4476096358294628,0.37946391111004674,-0.6669841528191606,0.625,0.0,0.5336372439474163,0.2504555045955865,0.8162273322444213
